year,make,model,price,miles,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,motor_type,standard_type,epa_rating_city,total_actual_miles,total_actual_fuel,epa_expected_fuel,actual_fuel_economy_geotab,percent_difference_actual_to_epa,estimated_fuel_costs_per_gallon,fuel_costs_per_mile
2015,Ford,Escape,13799.0,99081.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11899.0,84815.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18990.0,32017.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14995.0,96525.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15995.0,49880.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13642.0,71144.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13000.0,80061.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12414.0,95820.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13896.0,100600.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14994.0,49381.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13799.0,99081.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13900.0,77978.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14750.0,104676.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12195.0,98223.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15995.0,93586.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14995.0,106904.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14994.0,66959.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,17999.0,32956.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,7995.0,167174.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11988.0,111637.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14498.0,81627.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14187.0,64936.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18900.0,27662.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13900.0,58870.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14692.0,63583.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13980.0,64704.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11413.0,96712.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14900.0,55049.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11988.0,111637.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13990.0,89827.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12990.0,38965.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16222.0,55181.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14991.0,51895.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15988.0,44094.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15900.0,38247.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14995.0,52974.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15000.0,60585.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,8995.0,176223.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15105.0,75454.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13994.0,94400.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18489.0,36397.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12799.0,101200.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11876.0,112000.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12363.0,77038.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14999.0,81035.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12989.0,82101.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14999.0,55611.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12450.0,84349.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16590.0,58062.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13847.0,104263.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16942.0,42607.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16615.0,68941.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13995.0,63399.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,8000.0,175642.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,17590.0,40804.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14888.0,80497.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,17995.0,48501.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14988.0,59296.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12900.0,87780.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18995.0,20719.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16991.0,63361.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14300.0,80090.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13990.0,70577.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13994.0,94400.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15988.0,44094.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,10995.0,74293.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,19977.0,42739.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11899.0,84815.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14991.0,51895.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15950.0,58873.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11995.0,96467.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,10695.0,132488.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18489.0,36397.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18489.0,36397.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13995.0,65782.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16615.0,68941.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14997.0,49185.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14850.0,104676.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,17655.0,71110.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18000.0,51265.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15000.0,99331.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14495.0,47319.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,17990.0,90038.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13999.0,76546.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14922.0,61420.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18999.0,40328.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15995.0,51981.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14995.0,83589.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13000.0,89244.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13589.0,70450.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,19980.0,40396.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13589.0,70450.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12890.0,100171.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13554.0,100901.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13900.0,101090.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12799.0,101200.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14888.0,60787.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13895.0,90468.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12124.0,88202.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13988.0,68871.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13896.0,100600.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15868.0,74750.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12821.0,66735.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12500.0,88283.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,9962.0,112494.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,18489.0,36397.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12990.0,69073.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16500.0,32886.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12900.0,80274.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11125.0,116941.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12400.0,68048.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16942.0,42607.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13900.0,77661.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13850.0,87559.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12950.0,94538.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12363.0,77038.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,6300.0,43000.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14498.0,81627.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12923.0,107166.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,15200.0,48142.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,17995.0,61465.0,Titanium,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,14595.0,71847.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11000.0,128140.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,12195.0,98223.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,16385.0,62202.0,Titanium,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11500.0,87282.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13900.0,91296.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,11998.0,90870.0,SE,SUV,Truck,4WD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
2015,Ford,Escape,13695.0,76846.0,SE,SUV,Truck,FWD,Automatic,Premium Unleaded,1.6,Non-Hybrid,SUV,21,689589,40809.0,32837.57,16.9,-0.2,"$102,022.50 ",$0.15 
